Tweet index	Label	Tweet text
3181	0	#blackbrunchnyc hashtag got racists goin sunday :unamused_face:
3182	1	ttwentyman hes trying drive suhs price
3183	0	welp back drawing board :persevering_face: #mua #sike #eyeliner #fail #notforme #makeup #naturalgirl httptcouxbdxwysd
3184	1	illinois made illegal film cops guess thats step right direction #wtf
3185	0	called otak letak kat lutut #melayu httptcowpcujxxhtk
3186	1	found etch sketch apps #oldschool #notoldschool
3187	0	im ive believed life god created race dolphinman harrythetech timowensby theoldbreed
3188	0	altruda tmjsteve never really check maybe thing wrong every week
3189	0	ideology nutshell meaning life sentence every perspective httptcomgihxehe
3190	0	thebodyshopuk fine atm glazed apple shower gel perfume smells amazing
3191	0	taylorlynn ew really
3192	0	dont want see remake favorite movie oldboy perfect film
3193	1	today fabulous day #work #ugggh
3194	1	nickmeisl song angel death good one lyrics bashing vatican
3195	1	remember black friday bust
3196	0	mcf thought funny p
3197	1	shadowy investigatory powers tribunal says tapping major internet cables ok thats alright httpstcofrmxlojrle
3198	1	darrenrovell jameis winston getting paid photo coincidence
3199	1	kevinstryker know #iubb tom crean coaching genius
3200	0	jonathantopaz politico good points republican party fractured together makes disenchanted electorate
3201	0	greek salad lovers
3202	0	follow idealmusicmgt get free demo industry buzzing app seen httptcogkflbkr
3203	0	page harry potter chamber secrets jk rowling httptcoyujwrgzam
3204	0	silence tastes like wet flowers wet dead dying flowers flowers without life fallen pieces silence
3205	0	went bed #twitter #sleepy #am httptcoxwyrlado
3206	1	dont love guys try give number keyword tried #backupoff
3207	1	pilates get go home get ready work amazing
3208	0	beginning look lot like christmas :Christmas_tree: :Santa_Claus: #office #tinsel #christmassy #happy #long #now httptcovxcvfckdjy
3209	0	#bbc #news #china #shanghai #crush #xi #jinping #orders #new #year #investigation httptcowdxfcy
3210	1	design firms holiday card skewers corporate jargon hand biting mouth #jargon #design httptcocxpedwlj
3211	0	foxnews put first gear move liberals wont ever give life cause destroy
3212	0	knotaprettygirl man much tweet
3213	0	jasonmatheson jamieyuccas see burnsville pm
3214	0	georgenickss happy birthday young one gooden ladx
3215	0	godisalivenrock aolangshughes greatest unsolved mystery god
3216	1	yellow pages need phone books future #truth #reallynotreally httptcoivccrpoj
3217	1	lolgop fox news criticizing poor journalism regarding uva incident hilarious
3218	0	buddhism chant kids httpstcoprrrwrhol #music #education
3219	0	cnblueperu #skill support compyuter systemwhat idea robotway
3220	1	spend childhood hurry grow grow want retain childlike nature #justsaying #lifegoals #kids
3221	0	got ready got school parked less minutes #miracle
3222	1	ipathak bjpdelhistate good step bjp goons
3223	1	mrjohner cebsilver vote republican civil rights record ability empathize amazing
3224	1	wonder professor iaukea say new disney princess :unamused_face:
3225	0	#merrychristmas every one lovely lot #peaceonearth x
3226	0	abbyzeigler babyanimalpics splainittome mestudmuffin tweeted yesterday
3227	1	yahoonews police turned violent love truth headlines
3228	0	injuryexpert make id love beer ten talk baseball youre good dude
3229	1	sure cereal box decorated accurate representation well know book
3230	1	hear trainees watching training dvd im break sounds fun p
3231	1	yet another angry #bluehand moron blocks one tweet p httpstcosdklzwrd
3232	0	bmatcham whats ridiculous hashtagging #massive #twat
3233	1	storm coming #todayimloving httptcohsnulfhzf
3234	1	janeisaacauthor oh keep fingers crossed sometimes worse quicker go #handymedicalfact
3235	1	im glad jonathan stewart best game yrs fantasy fb playoffs #imout
3236	1	reason feel classiest im wearing fake pearl necklaces lol
3237	0	take #patiopics snow falling still totally clear went sleep #wcco httptcourtipuzqz
3238	0	torontopost course carding carding
3239	0	word selfie egyptian legends #bestselfie httptcopggkdtvi
3240	1	ohhh joy getting pulled :green_heart: httptcofbtnei
3241	1	gotta love shake someones hand shiver official death hands winter #coldhandswarmheart
3242	0	fredwimpy u helpmore conservatives needed #tsu get paid posting stuff like thisyou go httptcojummwiayt
3243	1	thank god wait appointment february
3244	1	artistandsocial gspyrou app outragious
3245	1	world start day kaitlyn gets tired #frozen #idontwanttobuildasnowman #mommyproblems #mommylife
3246	0	vanetbbi robert handsome ugly #rdj love #你就算隔格我都知你讲me ga #btw tomtom love u
3247	0	fact officer would threaten throw mother squad car lamenting dying childs wickedabsurd httptcoorcpnnjzfx
3248	0	jakeplank work dirty bird
3249	1	abitofblossom dvatw lbc union representation decades teachers pay still sucks shorted dues
3250	0	gooooolol #calledit #bandwagon #houseisafeeling #educate kids httpstcohpjtlpfyq httptcorgkvlsmjn
3251	0	im still
3252	0	wondering weather drinks tonight :Santa_Claus: :wrapped_gift: :wrapped_gift: :Christmas_tree:
3253	1	going watch movie murder merry christmas
3254	1	hours im finally getting freaking sleep #happyholidays #alwaysworking
3255	1	obviously day going go fantastically well
3256	1	tonygrossi way could mean track record whatsoever
3257	1	casual stroll lauralobaugh rochester #funinthesun key west islands florida usa httptcoggazzib
3258	0	coffee prioritizing mess trying #grown clearly
3259	0	lol actually use email timowensby rbrnetwork dolphinman theoldbreed realsmartguy
3260	0	christmas less week away wtaf
3261	1	making pair lungs tobacco boxes ive collected sculpture project httptcogiqmuizgve
3262	0	socialnetnanny jamieyuccas big guy like sephora jcpenny killer
3263	0	q slower pakistan battinga ptcl evo #pakvnz
3264	0	ive completed day day ab challenge workout join download app httptcohhaomrv
3265	1	soon stop wtf omg deff fav things hear :face_with_tears_of_joy:
3266	0	topspinmonkeys merry christmas topspin monkeys hope great holidays ready train new years x
3267	0	much stupid people get httptcoucnqeruds
3268	0	difficult happy life enjoyed life comes went back ez
3269	0	difference years makes #bestfriends #changed #one #bit lauratownx httptcoslhnhmnoxh
3270	0	:face_with_tears_of_joy: :face_with_tears_of_joy: ill let bb know get xx
3271	0	afterglide definitely consult tax professional one
3272	0	free dating relationships books #freebiebookdownload httptcoqcvgjmifn #greenliving
3273	1	#fact #startrek adult onesie meets clothing requirements walmart employee put yr vest smile httptcorhgijjnb
3274	0	ja depends mean cause everyone different
3275	1	today starting fabulous
3276	0	wanna hit slopes httptcothjifvdmia
3277	0	blessed friends merry christmas
3278	0	colleague told uncle duped acid saddam husseins thugs usual office banter
3279	0	kiwi heineken drinking steinlager pure new zealand breweries limited raglan golf club httptcosuzfbfxlk #photo
3280	0	funny think literally books whatever want life httptcolxfkhvszm
3281	1	great time feeling well :unamused_face:
3282	1	jenditchburn much important unilaterally remove restrictions oil gas sector
3283	0	much tomorrow think maybe ill take nap
3284	0	jimrome product aaron rodgers eric decker pretty good last year situational jordy cashes hell nonfactor
3285	1	miss taken
3286	1	pleasant way minneapolis prestigious publication describe female audience httptcogxuqwdjk
3287	1	wow cant wait #newyearnewme posts :face_with_tears_of_joy: :face_with_tears_of_joy:
3288	1	moment drop phone right kid gives case xmas actually opened put use
3289	0	yourbrnetwork represent blacks fact reject ananvii joehilgerman freeman abptrocket
3290	1	fell asleep posting last post
3291	0	guess im dreaming else able visit site guess wont let prisoner phone right
3292	0	mcdonaldsuk give feedback food ive happy
3293	0	andrewannun damnit dude ill see get back though
3294	1	taraknowlesmd lolapparently leave big impression
3295	0	find sxy lov mobile httptcocsosxxzzn #twink #engine #goldenkrust #greensmoothiegirl
3296	1	#muslimapologies – tweets explain muslims sorry httptcowvpzlblvgl
3297	0	jenniferaldredx yeah didnt show convo stuff gonna text
3298	0	vincenth whos gonna favourite owl
3299	0	wasnt playoff supposed make process easier #ncaa
3300	0	whoopi said rape yo roman polanski rape rape bc drugged httptcoqapwmghk via justjared
3301	1	jhasanjay failed develop hair bald hear talking abr development
3302	1	glad work mornings
3303	1	preparing sample answers rehearsal exam qs digital media google drive im technologically advanced
3304	0	casual meal mate didnt turn expected #disappointed
3305	1	lucky ive finished coursework revised super hard feel super healthy two wordsloving life
3306	1	hahahhaha really made jelouse
3307	1	heidimoore donnaalward jennabb im trying decide cover says lonely widower
3308	1	another day lovely comcast subscriber #neverworks comcastmike comcast xfinity httptcoefonrdb
3309	0	laurendye iv even started :weary_face: think im going get parents babies something fam multiplying quickly :pensive_face:
3310	0	#happy young chap ashamed god savior #spreading word god n life christ #successful entrepreneur #mindofgod
3311	1	mondays fine life sucksits first day class see ugh face #ursulaonamonday #wow
3312	1	glad find quiz due yesterday didnt even know thanks notification blackboard
3313	0	new england new york jets pittsburgh kansas city carolina cleveland
3314	0	#gurumantra #success #entrepreneur #startup httptcomuxauczm
3315	0	wow im seriously dying :see-no-evil_monkey: :see-no-evil_monkey:
3316	0	prettiest face world stretch marks ruin
3317	0	byrddddddd followed saw posted thot might add onsorry
3318	1	kayleighjr todd love todd life
3319	0	twitter keeps insisting follow someone rather :confused_face:
3320	0	currently fair ℃ outside
3321	0	sashadaisical jojeharvey definitely latter
3322	1	robfit clever
3323	0	djaznh cnsnews klshrews obama like difi #torturereport using scorched earth method #tcot
3324	0	budweiserindia evcindia alone privacy anything fantasy #getmetoevc
3325	0	willfuller cbreezyk close
3326	0	ah tonyblackburn soul show making sunday morning work bearable #cold yet #happy
3327	1	wields ill see finals
3328	0	ill go hawaiibye bye friends ill back :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: #hawaii #trip #with #myfamiry #because #girlfriend httptcoerenxde
3329	0	#blackonblackcrime comitted #blacklivesmatter #protest #ferguson httptcosepgzybzbpost rts httptcooxybfwwwb
3330	0	#sometimes best thing dois think worry obsessjust faith everything willwork #best
3331	1	well clearly wrote last tweet
3332	0	goodgary okay went court case got adjourned till january backs playing pain :weary_face: wbu x
3333	0	miriammockbill must b #blood lol x
3334	0	strong showing pittsburgh sports weekend thanks steelers gopittfootball great seasons #stillafan
3335	0	hello sunday way december pm random information
3336	0	mathowie watch watch another time
3337	0	cannot wait home gonna miss alot people :thumbs_down: ah roll new year :thumbs_up: #sligowillbehithardagain
3338	0	generalboles #isis flag merry christmas much #blackhumor prayers hostages
3339	1	im going call todays commute quality time w mini hour minutes quality time thanks dc rush hour #optimism
3340	1	peddraam yeh still unclear know
3341	1	feeling irony using find people ironically using work irony wrong #metahipster
3342	0	thegameawards naughty dog going #tga
3343	1	ohsoclassy samuelljackson also belittled #als #icebucketchallenge disgusting little video #notinmywallet
3344	0	fuckcrucifix cod aw servers #offline
3345	1	wow tim hortons cobourg really game today
3346	1	havent sleep feeling awesome
3347	1	bungie destinythegame thanks plan c two weeks row getting rid exotic engrams also amazing move
3348	1	funny fake ass bitch #youratruefriendtoher
3349	1	#cfbplayoff year would really argument #alavsore #nationalchampionship shouldnt
3350	0	shooting old neighborhood family lives praying everyone okay stays safe :red_heart:
3351	1	always nice teacher doesnt leave lesson plans sub
3352	1	dont love captchas
3353	1	yeah hastings rose bird beer much better richardson zampa laughlin tait
3354	0	amazing one ignoring think set free dragonmm iloveblackmen iloveblackmen
3355	0	quick feet slow motion never stop loving knees high arms moving still lot done httptcodwchloln
3356	0	wish still bed blakenath :growing_heart: #icouldsleepforeverrightnow :pistol: :disappointed_face:
3357	1	working cart todaygonna make money golfers day :unamused_face: :pistol:
3358	0	bobblankenheim yeah hated
3359	0	favorite singleology love romance novels httptcoznvcfpiff #love #drama #romance
3360	0	hozier absolutely love song #cantstopsinging httptcowywfuui
3361	0	restlessduncan srduncan yes remember little entirely new lineup came happened
3362	1	yeah cool fucking woke
3363	1	aegis nice lazy search google scholar couldnt find free copy openaccess win
3364	0	foxnews feds studies gays different species add word lesbian study double grant
3365	1	well one thing another hey like new exhaust #pissed #grrrr
3366	0	#elf #why moving httptcozcrjaowpqz
3367	1	maths tutorial exactly need right #lol #struggle #uni
3368	1	strange day far everyone seems good moodmaybe actually napping still drunk still time grumpy return
3369	1	small jacket big coat later im back train stn going back town work xmas #joy
3370	0	swear biggest tools wear belt even though theyre wearing suspenders pick one cant
3371	1	bbcnormans edballsmp thats going stand good stead #chancellor
3372	1	:party_popper: monday :party_popper:
3373	1	hope get ice palace invisible car #spectre
3374	1	yay time clean tired
3375	1	ncgunoholic ready jeb first female #potus
3376	1	week keeps getting better better
3377	0	bestproadvice intthings clean cleaner never cleaner
3378	1	cant stop laughing fact specialize viral marketing especially amusing httptcowjfiqwmk
3379	0	one week back sudbury go :snowflake: lake nepahwin httptcoyhujwutkq
3380	0	hollis gerrymandering neither party give hard informed voter #ferguson
3381	0	neilby parkzthedon tonybrown goodgary gazthegooner losdagooner nice cooking :winking_face_with_tongue: :winking_face_with_tongue:
3382	1	saying first way say yes
3383	1	im really talkative night one talk
3384	0	refkartik sexstrology mikhilnayyar first line correct cant say latter one :beaming_face_with_smiling_eyes:
3385	1	£ phone bill lovely email wake
3386	0	stop subtweeting :winking_face:
3387	1	hmm training encouraging motivational change tonight dont know bothered go #burnout
3388	0	wish could make people like personality
3389	0	gotta go home cook big breakfast :fork_and_knife:
3390	1	reading victorias secret fashion show recap plate french fries front :french_fries:
3391	0	people never change thats
3392	1	araancheta yes ara know hahaha :speak-no-evil_monkey: :face_with_tears_of_joy:
3393	1	davidfarrellfaz lol aye youre funny fecker anytime ironside fancy wee race let know
3394	0	#congressmen admit reading #ndaa #voting httptcowdclsclk via udegmx
3395	0	dedpool wasnt room #loveyoubro
3396	0	ask mystic mona question psychic view weekdays pdt httptcojcowwkmnqh #blogtalkradio
3397	0	bianconerifan juvefc lol bad budwieser bad like drinking water tap
3398	1	people school seem amaze
3399	1	asdaserviceteam continuing wonderful customer service
3400	0	#acunity sale steam go buy amazing game v #steamsale #steamwintersale
3401	0	produce kinds creative designs #like httptcooxeuznmhy httptcowezmobfj
3402	1	yall forced call keep price bh silence google fiber #ilovebrighthouse
3403	1	punelug moderation queue flushed every one planet miller hour
3404	1	ignored still top ten things love #sarcasmtweet
3405	0	listening tronlegacy album cleaning makes feel like clean world
3406	0	night misha still needs twitter chinese movies night #unilife #nightin
3407	0	sammiecurtis weird without christmas music :party_popper: :Santa_Claus: :musical_notes: yay happy christmas sammie :face_blowing_a_kiss:
3408	1	today already shaping fabulous
3409	1	good crowd independence bowl
3410	0	whooo god love team #dcrising #wizrockets
3411	1	bet im first use one
3412	1	bowtieboss ooooh economic destruction country makes world difference
3413	1	everything youve told copywriting bs httptcoplyimtkbg
3414	0	hayesy andrewwhiteau thats awful ben know exactly dreadful hugs x
3415	1	worst part crosswalk memorial kid killed nigga like didnt stop
3416	1	oh great mint pop ads want trying quickly access account info
3417	1	migrains throwing always fun
3418	0	mikemcgrail going explain
3419	1	bbcstrictly theres surprise
3420	1	eddiehearn eddiehearn khan brook mayweather khan making poor excuses avoid big fight
3421	1	sports rock hard sometimes
3422	1	surprised sjws havent tried get call duty banned make male female guys men killing women #misogyny
3423	0	missed cindybm watched #got rains castamere rob stark entourage die
3424	0	#christmas slow enough time left
3425	0	mcf duly noted p p p
3426	1	great way start day
3427	0	stomach hurts sick sinus infection
3428	0	first nsfw look jessica camerons mania via scaretissuecom httptcoeqlncitpk maniathemovie jessicacameron
3429	1	everone supporting fawad alam dno fawad cricket v #supportfawad #usman httptcoyrhoniox
3430	0	#been seen wwwmonstermmorpg com since gist #monstermmorpg #darumaka
3431	1	pretty much real deal #thanksmom httptcoizolrkldu
3432	1	betvictor glad see someone finally realised funny mark lawrenson given work hoot #goodgrief
3433	0	laurenmills maybe drips death lol
3434	0	tf wants christmas elf tattooed thats dumbest shit ive ever heard #sorryimstoned #inkmasterfinale #inkmasterrivals
3435	0	lol cant see blocked best thing install different browser chief hankin
3436	0	something remember head annexbar tonight #goodboy httptcobfeviebwu
3437	1	dianekingshow looking great today diane fair youre enough diane
3438	0	blogoferised one old fart another ever tired get go bed #allthetime
3439	0	bigcatmpls hating palmster awesome
3440	1	tchengg sharethis whiteiow guilty racism fact skin color #ferguson taught
3441	1	coribeth guess #bronut works best combination #mentissues wanna see #sneeze httptcoqcqvlpqz
3442	0	thts impoxible koz late kajwangs brother stil alive kan occupy seat raila
3443	1	rikkiblack sirtomhunter mariemacklin royalawesome asked back models next month
3444	0	tylerscruggs tatious going hotel vegas themed party
3445	1	rted yeah totally makes sense
3446	0	#sports #carrick #replaces #fletcher #man #united #vice #captain httptcovtygkggy via reuters
3447	0	acceptable hours drive miles cheshiremanchester yesterday northern powerhouse
3448	1	core #trolls looking #trolls second coming soon #itm #noagenda httptcohcxdhhxc
3449	1	cant wait see many pairs beats headphones show gym christmas
3450	1	oh look another storm sydney unusual
3451	0	googles greatest travel hack make flights much easier httptcoaetrkwi #tech #business
3452	1	garyjoelclement nationalpost let western bastards bank accounts freeze dark #seewhatidid #readpeople
3453	1	maddenthetwiggy happy got offer trinity laban id take greenwich leeds day leeds :woman_dancing: :raised_hand:
3454	0	amazing followers last week tomorrow growing httptcoxqszzk
3455	0	jims cookies nikkis killed everyone needs go zelomn enjoy benspanglers amazing pastries httptcolcyaxwpc
3456	1	vision looks like let enjoy first winter outside peep hole #growingwinter httptcobimxhcwhb
3457	0	showbizsecrets surprised epic
3458	0	#speak #because #want #save #someone speak like #to save httptcoisgsanlq
3459	0	lewisdaay vodka lime lemonade one :OK_hand: :OK_hand: :OK_hand:
3460	1	sneezing pee #jusygirlythings
3461	1	leyawn popehat encourage educated
3462	1	test first day :victory_hand: :victory_hand: #read #book #งวย #doing #home #work
3463	0	#celtics rt seangrandepbp jameer nelson start return orlando tonight marcus smart come bench
3464	0	httptcowrrxlbdrbi #teenanalcasting #what creampie crusade
3465	1	love hypocrisy holidays
3466	1	another day paradise haha
3467	0	troyrenck draft pick compensation tied name six months younger
3468	1	dude told money isnt everything arguing son money public
3469	1	someone quite vocal liberals time supports pmusharraf
3470	0	tellychakkar votewho underrated actor httptcoocbunaed httptcouedaetsw #tink jimmy #oters got ter fame im
3471	0	honest tide high beaches #lagos got higher night crept httptcogkwkjvtrku
3472	0	exposingukip ukip haha thats cool feeling id need considering actual racist comments keep good fight
3473	0	favorite new app chicagos comedy scene ccsradio check #chicago #comedy
3474	0	jafarbalarabe govelrufai elrufai elrufai elrufai #he represents masses #so victory
3475	1	robcarrphoto autoincorrect strikes worth
3476	0	southsidesteve excellent respectful interview #johnschneider #tomwopat last week loved lack
3477	1	attitude think youre hot shit buffet restuarant #lifegoals #sideworknazi
3478	1	turning paper coming back home studying #perfectday
3479	1	constipated eating nothing shit three weeks
3480	0	friday heavy sigh nooo totally wednesday mess wait days
3481	0	affiliate marketing blog post way meantime tips experts httptcocvfgpghzeb #howitworks #marketingnewbie
3482	1	husband thinks im crazy taped tape dispenser hehe im handy like httptcorhkepqpws
3483	0	jonmorosi took hours end morosi right nightengales sources wrong
3484	1	mama korean awards show held hong kong headlined american artist
3485	1	dshariatmadari diktats brussels ruining life britain httptcocnqypiqz httptcokpdmwrwta
3486	1	im good sight singing
3487	1	dear manila im traffic twin bangkok yahooo sirat express way httptcoqdvpuwzec
3488	1	atheists celebrating christmas
3489	0	hope could recover fever today need start strama
3490	1	feel comforted misinformed vocal #pleasedontspeak
3491	0	djdaro fair u get lie im early college bloody freezing :oncoming_bus: :snowflake: :snowman_without_snow: :face_savoring_food: #fair #lucky #duck
3492	0	adamklug reveal drinking
3493	0	im hungover ill end staying
3494	0	thepdempsey ha yeah opinion like mine means nothing theyre
3495	0	#ministers #criticised #over #train #deals httptcoiiqajzqixz
3496	1	well nice text wake
3497	1	love adverts woman black say wont sleep weeksway sell :flushed_face: #sheneverleft
3498	1	spiky popularity name spike us rt randalolson baby name #dataviz source httptcowamozlfwo
3499	1	jfk baggage idiots accused stealing shit right outa luggageshockedummmm hire moronsput army
3500	1	nintendoamerica waittheres new wii u
3501	1	perfect way start morning
3502	0	getting hit tsa agent thinks first name bowie #wifemeup
3503	0	kidcodyyy im hurt still love
3504	1	small diet httptcouslzogymex
3505	1	annamarierxoxo study hard :books: :speak-no-evil_monkey: #procrastinators :people_with_bunny_ears:
3506	0	feel bad confused ny cop controversy one camera michael brown ferguson clear #love neighbor
3507	0	samsung worst mobiles india every looks every model hangs th day onwards #samsung #recommended
3508	1	hour sleep put hyper mode
3509	1	twirra place rt tweetbabalawo twitter place virgins tweeting sexual hoes forming saint
3510	1	grinch stole sanity httptcoufecicof via etsy #lol #fun #funny httptcovzanlf
3511	1	despite fact till studying wake think day going great :unamused_face:
3512	1	really happy hear nbc hockey talking heads pointed ovechkins strong corsi status season
3513	0	#usa senate summary report #cia detention programme must end story httptcoefnfdoxclr httptcothkazoze
3514	0	richdiced yup definitely #fosho #merrycuteness
3515	0	history essay literally shitting
3516	1	love waking dead sleep two firetrucks blaring past window :sleeping_face: :fire_engine: :ambulance:
3517	1	love wide awake #insomnia #nosleepdecember
3518	1	thanks appreciating looking caring
3519	0	ahhh winner epik high #mama
3520	1	love able comfortable room :grinning_face_with_big_eyes: :thumbs_up:
3521	1	irrationalfan cant stand watching #ukvslou game louisville fan theyre bad steelers fans #bbn donniedruin
3522	1	photo celinedion pool via richpayne really brightened morning httptcoulhqftbcdp
3523	0	philoliverh nat yea keep bardgin stuff dont even care get hobby sjws also babymetal nice
3524	1	cant believe ash made funny #tolo #never httptcolnhrhaq
3525	1	likely end well vaccines exactly need health human services httptcozhlvxwihfl
3526	1	love sleeping best
3527	1	cant even watch anime japan
3528	0	finally went doctor feeling much better
3529	1	destinythegame bungie weve grinded gear theyre worthless thank
3530	1	thank u u beautiful ppl talk extra loud im trying watch tv love guys much #srslyofallrooms
3531	0	fitmotivator results excuses
3532	1	got early get earlier bus miss waitwell day starting wonderful
3533	1	well today great start might well monday
3534	1	washingtonpost wow things going change never heard opposition please vote works well
3535	1	slate personal protection nd amendment nothing see #smfh
3536	1	oimagenta abt say im sure whether oxford brookes uni part oxford uni yet cv impressive still
3537	1	loooove arguing insurance company
3538	0	usa hippa laws prohibit psychiatrist releasing info serpentina metronewscanada
3539	1	yurkoa finnish #snipers working fascists kyiv nice guys
3540	0	dorm actually really creepy im one :confounded_face:
3541	0	beautiful day climbing mountains #newzealand #earnaview httptcojttiqcch
3542	0	im place word job means stealing
3543	0	think tori actually favorite human earth tbh
3544	0	#yes theyre brotherssisters speak way father heaven child either
3545	1	cllralambritis mertoncouncil reply surprise
3546	1	eleven big gulps health care httptcocnuaviempy
3547	0	amen thats due respect httptcovwipkscxzv
3548	1	olivianforever oh yeah nd #holdtheapplause hahaha lol
3549	0	finals stress free cant wait :airplane: :red_heart: :Christmas_tree:
3550	0	never expected would lie much back first encountered rbrnetwork brianbullinger goteamslots
3551	1	collegegameday fanfreakintastic cant wait
3552	1	point effort coming one direction left ° change direction
3553	1	absolutely great lesson half half today #zzzz
3554	1	grandad watching absolute shit telly seriously channel ive never even heard #funchristmas
3555	0	nobody deny #career #gita #profound word httptcotdbplsxsn
3556	0	mins class n already wana kio amorninperson
3557	1	bensaufley jimmystagger nerevolution gillettestadium actually believe henry undefeated turf mls timbersfc
3558	1	eat watch movies kick shit :face_with_tears_of_joy: #relationshipgoalsaccomplished
3559	0	case thought blankety blank job check guy #a #happynewyearhttptcooxybfwwwb httptcobomyzjpvt
3560	0	dariusmanson scotsfyre alfonzorachel waynedupreeshow caseyparksit yes also shows ignorance hate
3561	0	tysonmanker foxnews wow catch news false intelligence found false see wikileaks sources
3562	1	gooddaysac calling show train wreck way respect guest guys
3563	1	everyone broken em good hide good want punch face
3564	1	heres final episode #minecraft #hardcore survival die trying get sustainable food source
3565	0	iyenixx guess im one supposed say
3566	1	animailife think make httptcofberbndty aaaawww scotsellie booona
3567	0	shameless accounting firms make vast sums advising rich rip taxpayers accounting chiefhttptcobsdujakxb
3568	0	jemimakhan clivessmith accurate v sad indeed
3569	0	ecualum itscarolxo steveinthecut mikejoneswapo true keep giving :money_bag: return #charity
3570	0	#getting #married #was jolies #biggest #moment #of #the #year #but #this hollywood actor filmmaker httptcojsjfxtibl
3571	0	#cdc #enough #patients #getting #flu #shots #this #year healthday news – fewer half americans httptcodjayxiffqa
3572	1	greenacre get ready another one saturday
3573	1	tnt replaying cavsknicks gamemaybe knicks win time
3574	0	ï #depression #abuse sadly part many peoples testimonies monster secret httptcolagcceth #damonleroi
3575	1	thereallbray mean matter game
3576	0	worked jobs pm w minutes jobs already planned sleep immediately work tomorrow
3577	0	dont give want want #inspiration #motivationalquotes #startup
3578	0	beezageeza im smarter people lie fun picking holes stories
3579	0	farting like world ending
3580	1	lol docs dont know theyre #fuckthat
3581	1	stuck traffic yuppy #happytuesday
3582	0	average get average results
3583	1	#iowa antiunion governor #branstad inauguration ball #communitychoice credit union center slap #afscme #homan
3584	0	guess getting timed spend time
3585	0	#newjob urgent contract assurance manager private banking singapore specified singapore specifie httptcobasqzwos
3586	1	shout outs guy took shower million heading whole bus thanks
3587	1	xboxsupport xbox christmas one days get year cant even sign xbox one #typical
3588	1	two people got socks clutch af
3589	0	lucyrugbychick think thats made confused dazed
3590	0	goodgary good yeah good feel tired self bed soon :sleeping_face: :sleeping_face: x
3591	1	happens every day httptcoflrsvvq
3592	0	ugly christmas sweater #uglychristmassweaters #happyholidays #merrychristmas #kissesandhugs httptcopfcpcorx
3593	0	twitter annoying
3594	1	awake since always much fun
3595	1	nostromonavis ramzinasir stanleycohenlaw kidding right #poortaste
3596	1	amyhoy procrastinating getting work done bc reading new book
3597	1	decided change kings trunks gold logos green tights blue creative
3598	1	ill watch #takemeout like rest country hope theres adorable girl ditsy hahahaha #zzzz
3599	1	mrozatheist presumably evidence back claim simply feeling based interactions
3600	0	false slavery based economics rbrnetwork godlypghdad ananvii billvanglahn joehilgerman freeman
3601	0	follow friday everyday help new ones feel good twitter
3602	0	use instagram well get free followers httptcopqbwadcdkj httptcojonycqo
3603	1	easiest final life glad studied hours
3604	0	lamar entertainment putting money im making #tbt right team httptcojzfrsfxsbo
3605	0	last movies ive seen alan arkin argo grudgematch absolutely rolling
3606	1	working birthday #yay #sucks
3607	1	falchions wanna mine im pussy
3608	0	#oil #plunges #percent #new #five #year #lows #after #bearish #iea #outlook httptcotvmiokxzuf via reuters
3609	0	taycif love much taylor :sparkles: :person_bowing:
3610	1	first final day done three go #greatscheduling #incaseyoucanttell
3611	1	band playing two tickets paradise parking lot redskins game #redskins
3612	1	conference calls #love
3613	0	watching #bones cradled leg saw andjwest episode chicken #tasteslikechicken #termite #thewalkingdead walkingdeadamc
3614	1	today im standing front tesco wearing elfs hat saying hello customers getting ignored #dreamjob
3615	0	big lorenzdaley ur post cunts run photos :unamused_face: #its #a #struggle #its #a #problem check da n httptcoyhnuwmflme
3616	1	love called work morning even hours sleep #thanks #splitshift
3617	0	second major nosebleed day halted training efforts nares means war
3618	0	srduncan restlessduncan well worse better stark raving
3619	0	prediction erv santana disinterested playing twins aka didnt offer enough
3620	0	neilby parkzthedon :grinning_squinting_face: :grinning_squinting_face: would get floored one poke :see-no-evil_monkey: :smiling_face: :smiling_face: :OK_hand:
3621	1	get friendzoned someone trying friendzonesigh
3622	0	music always office currently listening kids bop hanukkah spotify recommendations #onlyatnycr
3623	1	yo got ten squad members khajo chris said tears upyou aint gang member kevin responded #thuglife
3624	0	livwarfield part article :clapping_hands: :purple_heart: :backhand_index_pointing_right: :cross_mark: :heavy_large_circle: :backhand_index_pointing_left: :folded_hands: :raising_hands: uexpected httptcowxikqowd
3625	0	know hands dont shoot thing proven false right rbrnetwork redtaurus
3626	1	dear #usps address comes matter name theres mistake well fix #thanksfortheannoyingnote
3627	1	checked twitter snapchat cant tell day someone please help :winking_face_with_tongue:
3628	1	hell breaking loose ahhhh everybody freak
3629	1	gavaskar freakin genius httpstcoiawlkmeoe
3630	0	possessed half balance legolas
3631	1	astewart youre hilarious
3632	0	grandpa gave credit card christmashe idea lol
3633	1	roman mythology gets soooo pumped
3634	1	totally killing assignments lately #socollege
3635	0	couldnt stay sleeping
3636	0	httptcoxbimmyp #ebola #racism #racepimps #jessejackson #doctors #tcot #pjnet #ccot #pjtv #tea httptcognqahxqtcq
3637	0	kind frustrated christmas break first real obligationfree break year end sick
3638	1	billdossett lool guy multiple twitter handles
3639	1	alwashingnutt yeahme x
